334
1244
1096
-30
238
1902
1540
2224
1138
1052
-388
950
2176
-68
596
-48
1316
1030
250
2266
280
260
422
3726
1194
532
-348
-60
1158
1726
338
618
1510
458
834
1530
-72
1444
288
1672
2104
912
-288
1260
1594
1758
80
240
820
1416
1932
378
-342
1026
304
2654
642
744
-956
4
728
832
3146
102
-504
-412
-786
844
1278
2296
204
1012
990
-444
308
-182
848
1226
936
532
-372
-302
510
1002
-818
2146
-76
306
252
-980
2442
-494
-288
1698
744
2702
2428
724
884
1526
2498
1206
524
2178
498
1628
2148
-360
2216
1636
786
-332
4064
1352
954
2732
636
942
320
2286
986
962
676
992
1618
908
1020
690
22
2012
1104
-32
-380
192
572
1222
470
1076
464
1908
482
1700
2046
100
90
526
998
114
3184
68
1902
-80
180
-276
678
-168
1348
4378
-156
-178
994
2008
2398
1094
3342
-488
668
374
928
496
-240
1334
3636
932
1148
1194
1792
1572
576
990
792
150
326
1212
3128
1210
32
-216
228
1328
-96
1272
200
528
-744
328
2348
1906
2822
1794
1312
1784
464
476
-80
3236
1980
1508
2670
-22
546
970
1156
216
960
768
1018
1522
474
458
1452
144
714
1502
1296
1974
420
2084
3314
1292
1292
706
-288
-428
14
544
1562
2672
1854
1274
766
1152
-30
1126
-306
100
1290
2444
846
968
732
478
282
-222
-1084
3328
1980
452
-42
2084
126
238
694
-162
824
1298
-38
2708
624
1026
1224
1022
816
1590
550
914
-212
418
998
3242
1032
124
1180
806
2068
1476
1528
774
112
1340
480
840
-676
1510
270
518
36
2252
2190
828
1886
866
2070
752
2358
486
208
-1192
644
982
1242
636
710
2132
1002
982
1474
1298
-518
-392
2262
384
-822
2566
1166
3118
1968
-36
-930
826
1390
1228
2502
1926
1532
-1260
906
-32
1942
732
618
1458
2256
2346
2734
-1060
1508
1206
744
1660
1750
462
-262
2392
656
502
108
-226
702
1182
1834
556
1240
264
1690
944
1302
702
564
2352
346
1236
370
-6
1480
1626
478
872
1438
2150
802
1366
-10
908
2576
3140
516
686
648
1700
1760
274
1634
216
-470
144
1436
1802
1216
1792
2600
1376
208
422
-268
524
-20
1560
2444
2548
1404
2498
1136
990
-62
1546
1318
-168
1650
1020
1186
2020
1280
954
366
214
482
738
78
1002
1922
3892
706
1490
622
222
1548
-74
476
1876
1806
566
-254
-710
-252
634
64
614
1528
-584
-392
-78
-912
354
498
388
1330
-568
1620
378
1254
714
-248
720
2078
602
636
496
1008
354
838
348
1656
836
1310
790
570
354
-222
1276
1670
1984
300
358
514
500
1906
1212
2150
-368
1542
1546
578
744
154
782
-570
-26
1644
772
2290
1690
3054
-292
1294
-206
216
434
664
48
912
18
266
958
1180
1548
-78
152
480
-290
282
2518
2358
1514
686
414
1284
-186
1120
596
412
1420
438
1208
